Product Name,Transaction Count,Rating Score,Rating Count,Product Score,Response Time,SLA,Price,Category,Delivery Mode,Delivery Time,Created On,Product Score Missing
SQL Server 2008 R2 SP2 Express(Windows Server 2012),10,5.0,1.0,,,,0.0,,镜像,,2020-05-25,0
智能图像分析-智能战马维生素饮料商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.4,,,0.01,,API,,,1
H5响应式官网定制,10,5.0,99.0,,,,415.0,,人工服务,10.0,2016-06-16,0
Windows 10 企业版 32位 中文版【自动激活】,22,0.0,0.0,,,,10.0,,镜像,,2020-10-17,0
高频数据API接口-VIP专用,11,2.33,3.0,3.8,86.0,100.0,1.0,,API,,2019-09-18,1
WordPress 6.5.3 1分钟免费预装+宝塔BT 8.0.0 服务器运维管理面板（WAMP）可更新至最新版,71,3.71,50.0,,,,0.0,,镜像,,2016-09-27,0
护卫神PHP环境(安全加固Win2008_64|PHP|APache),18,4.28,6.0,,,,0.0,,镜像,,2016-06-02,0
公司法律诉讼-企业法律诉讼-公司裁判文书-历史法律诉讼-企业裁判文书法律诉讼,10,5.0,26.0,4.3,,,2.0,,API,,2023-03-28,1
APP电子版权证书认证/小程序/APP软件著作权登记/加急当天下证/APP上架资质,10,5.0,1.0,,,,28.0,,人工服务,20.0,2024-03-06,0
"ssl证书,域名ssl证书,网站ssl,ssl域名证书,ssl证书申请,ssl证书服务,服务器ssl证书,https网站证书",10,5.0,13.0,,,,50.0,,人工服务,3.0,2022-11-14,0
ICP域名备案号添加网站备案号添加|ICP备案号|域名备案号悬挂|公安网备案号,10,5.0,6.0,,,,59.0,,人工服务,1.0,2022-08-17,0
【106通知短信接口】行业短信-通知短信-短信通知-短信群发-行业应用类短信-行业应用类短信接口-通知短信...,10,5.0,12.0,3.7,46.0,100.0,6.0,,API,,2020-09-11,1
堡垒机,54,5.0,55.0,,,,1.0,,人工服务,,,0
车架号VIN码识别_车辆识别代码OCR识别_VIN码识别SDK_快瞳科技,10,5.0,1.0,3.7,,,4.0,,API,,2022-12-16,1
【软著申请】计算机软件著作权登记|软著|App上架版权|全国范围|代办|不通过退款,10,5.0,1.0,,,,210.0,,人工服务,7.0,2023-06-06,0
【限时促销】行驶证识别_行驶证图像识别_行驶证图片识别_行驶证OCR识别_印刷文字识别-极速数据,10,5.0,1.0,3.7,,,2.0,,API,,2017-04-27,1
车辆信息查验-车辆信息查验数据-车辆信息查验接口-车辆信息查验数据接口-车辆信息查验api接口-车辆信息查验...,12,5.0,7.0,4.7,33.0,,0.01,,API,,2022-09-29,1
PleskOne-Centos7,10,0.0,0.0,,,,10.0,,镜像,,2021-06-07,0
ResumeSDK人岗匹配,19,0.0,0.0,3.7,8.0,100.0,100.0,,API,,2021-12-28,1
天气预报查询（权威数据）急速！准确！稳定！,106,0.0,0.0,3.7,43.0,100.0,0.0,,API,,2019-03-19,1
【站长工具API】ICP备案实时查询_域名备案查询,10,0.0,0.0,4.7,88.0,89.0,5.0,,API,,,1
AI大模型-聊天对话-AI助手4.0,10,0.0,0.0,4.7,,71.0,0.1,,API,,,1
企业情报信息-企业新闻信息-企业新闻情报-企业最新事件,10,0.0,0.0,4.7,6.0,100.0,3.0,,API,,2024-11-18,1
印刷文字识别-驾驶证识别-驾驶证识别正副本-驾驶证OCR文字识别-驾驶证图像识别,15,0.0,0.0,4.7,,,1.0,,API,,2022-11-30,1
【阿里官方】车辆合格证OCR文字识别,20,0.0,0.0,4.7,65.0,100.0,0.01,,API,,,1
隐私保护通话 加密IM通讯 支持私有部署 蓝牙耳机 邮件加密客户端,10,5.0,6.0,,,,2000.0,,人工服务,7.0,2019-11-11,0
Windows 10 LTSC 2019 长期支持版 中文64位【2022年8月更新】21H2版win10,35,5.0,4.0,,,,0.0,,镜像,,2022-08-24,0
LAMP环境（Ubuntu18.04 Apache PHP7.4）,10,5.0,3.0,,,,10.0,,镜像,,2018-01-23,0
H5企业官网自主建站系统；多端自适应，一站统一管理。,10,5.0,1.0,,,,42.0,,SaaS,,2024-02-27,0
云服务器运维 专业安全运维 服务器代维 阿里云代维运维 云主机运维 运维外包服务,10,5.0,66.0,,,,2000.0,,人工服务,1.0,2021-05-24,0
LNMP环境（Ubuntu20.04 Nginx PHP）,10,5.0,1.0,,,,10.0,,镜像,,2017-03-07,0
高新技术企业认定|国家高新技术企业认定咨询服务,10,5.0,1.0,,,,1.5,,人工服务,90.0,2018-11-12,0
WindowsServer 2019 数据中心版 Datacenter 中文64位 纯净版【2024年11月更新】,10,5.0,1.0,,,,0.0,,镜像,,,0
[自动激活]Windows 11 英文专业版 V23H2 Copilot 64位 2024年11月更新 22631.2715,10,0.0,0.0,,,,0.0,,镜像,,,0
Node.js运行环境（CentOS6.8 64位）,20,4.57,7.0,,,,0.0,,镜像,,2017-03-23,0
CentOS 6.5 64位,3226,4.9,168.0,,,,0.0,,镜像,,2016-06-08,0
【五叶草云商城】B2C营销版/分销（咨询热020-28185502）,10,4.81,50.0,,,,74.0,,人工服务,5.0,2016-12-28,0
星座运势_星座查询_运势查询_星座运势查询-极速数据,10,4.88,17.0,3.7,17.0,99.0,2.0,,API,,2016-07-13,1
小程序【多场景解决方案】【可视化拖拽式后台】,17,4.96,18.0,,,,43.0,,SaaS,,2020-06-08,0
护卫神JSP运行环境（安全加固Windows2008_64|JSP|TOMCAT),16,4.12,5.0,,,,0.0,,镜像,,2016-05-10,0
自然语言处理-智能家用电器厨房小家电煮蛋器电商数据产品属性要素提取抽取识别-艾科瑞特（iCREDIT）,10,5.0,1.0,3.3,,,0.01,,API,,,1
智能图像分析-智能BOSTONIAN品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能鸿雁品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能MILLONARIO品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能SOFFT品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能乔雅咖啡商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能BROMPTONBICYCLE品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能PEPSIJAZZ品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能OLDELPASO品牌LOGO检测与识别-艾科瑞特科技,10,5.0,1.0,3.3,,,0.01,,API,,,1
智能图像分析-智能红牛商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
印刷文字识别-智能工程机械维修工国家职业资格证书/工程机械维修工职业技能等级证书识别-艾科瑞特（iCREDIT...,10,5.0,1.0,3.3,,,0.01,,API,,2021-11-09,1
智能图像分析-智能软装室内植物统计计数检测与识别-艾科瑞特（iCREDIT）,10,5.0,1.0,3.3,,,0.01,,API,,2021-05-10,1
印刷文字识别-智能网易严选个人我的二维码页截屏录屏拍屏识别-艾科瑞特科技,10,5.0,1.0,3.3,,,0.01,,API,,,1
智能图像分析-智能SARANWRAP品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能HYPSON品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能LADYSCHOICE品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能真龙商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能MAUVIEL品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能新润成品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能SLD品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能UNIQLO品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能ROUGHDRAFT品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能佐香园商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能BRYLCREEM品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能伊利畅轻商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能建华商品SKU产品检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能AIST品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能美菱品牌LOGO检测与识别-艾科瑞特科技,10,5.0,1.0,3.3,,,0.01,,API,,,1
智能图像分析-智能淘宝网品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能格凌宝椰奶商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
自然语言处理-智能厨具烹饪锅具汤锅电商数据产品属性要素提取抽取识别-艾科瑞特（iCREDIT）,10,5.0,1.0,3.3,,,0.01,,API,,,1
智能图像分析-智能OLDSTYLEPILSNER品牌LOGO检测与识别-艾科瑞特科技,10,5.0,1.0,3.3,,,0.01,,API,,,1
自然语言处理-智能运动户外运动护具运动护腰电商数据产品属性要素提取抽取识别-艾科瑞特（iCREDIT）,10,5.0,1.0,3.3,,,0.01,,API,,,1
智能图像分析-智能GLOCK品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
【网站建设】已含空间，下单自动部署（服务热线：020-28185502）,10,5.0,31.0,,,,49.0,,SaaS,,2017-12-27,0
智能图像分析-智能CORNPOPS品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能五芳斋品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能COCCOLINO品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能MAKLUBRICANTS品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能雕牌商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能SOPHIE品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能蒙牛低脂高钙纯牛奶商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能MAGGINOODLES品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能伴侣酱油商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能曼佳美品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能SUPAWEAR品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能SMARTBRAN品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能HANRO品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
艾科瑞特（iCREDIT）_通用文字识别_智能彩票识别,10,5.0,1.0,3.3,,,0.01,,API,,2019-03-04,1
传统文化知识图谱-GOOGLE谷歌帐号测名字名字打分姓名测试取名测名姓名名字-艾科瑞特（iCREDIT）,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能HERBERGERS品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能HOWARDMILLER品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能口子窖商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能BENELLI品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能BULGARI品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能HORNIMANS品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
印刷文字识别-智能住小帮我的个人主页截屏录屏拍屏识别-艾科瑞特科技,10,5.0,1.0,3.3,,,0.01,,API,,,1
JAVA运行环境_CentOS7.2_64位_java_apache,10,5.0,1.0,,,,0.0,,镜像,,2016-12-12,0
自然语言处理-智能母婴安全座椅增高垫电商数据产品属性要素提取抽取识别-艾科瑞特（iCREDIT）,10,5.0,1.0,3.3,,,0.01,,API,,,1
智能图像分析-智能乔治咖啡商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能冬虫夏草商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能CINNAMONTOASTERS品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能ARRINERA品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能BLACKBERRY品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能RAZOR品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能LOGITECH品牌LOGO检测与识别-艾科瑞特科技,10,5.0,1.0,3.3,,,0.01,,API,,,1
智能图像分析-智能全峰快递品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能味全乳酸菌商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能伊利金典商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能世元塑封膜商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能HOWARDJOHNSONS品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能BOOTIGHTS品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能KATHMANDU品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能TOMFORD品牌LOGO检测与识别-艾科瑞特科技,10,5.0,1.0,3.3,,,0.01,,API,,,1
智能图像分析-智能盛虹品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能燕京啤酒商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
印刷文字识别-智能锅炉运行值班员国家职业资格证书/锅炉运行值班员职业技能等级证书识别-艾科瑞特（iCREDIT...,10,5.0,1.0,3.3,,,0.01,,API,,2021-11-09,1
印刷文字识别-智能农作物植保员国家职业资格证书/农作物植保员职业技能等级证书识别-艾科瑞特（iCREDIT）,10,5.0,1.0,3.3,,,0.01,,API,,,1
印刷文字识别-智能林木种子生产经营许可证识别-艾科瑞特（iCREDIT）,10,5.0,515.0,3.3,,,0.01,,API,,,1
SQL Server 2008 R2 Express(Windows Server 2016),10,5.0,1.0,,,,0.0,,镜像,,2020-06-08,0
印刷文字识别-智能计算机及外部设备装配调试员技能鉴定证书识别-艾科瑞特（iCREDIT）,10,5.0,1.0,3.3,,,0.01,,API,,2021-11-09,1
智能图像分析-智能三江购物商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
自然语言处理-智能厨具茶具茶具配件电商数据产品属性要素提取抽取识别-艾科瑞特（iCREDIT）,10,5.0,1.0,3.3,,,0.01,,API,,,1
智能图像分析-智能恒顺商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能福佳啤酒商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能ARTILLERY品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
印刷文字识别-智能酒精酿造工国家职业资格证书/酒精酿造工职业技能等级证书识别-艾科瑞特（iCREDIT）,10,5.0,1.0,3.3,,,0.01,,API,,2021-11-09,1
自然语言处理-智能图书进口原版励志自助电商数据产品属性要素提取抽取识别-艾科瑞特（iCREDIT）,10,5.0,1.0,3.3,,,0.01,,API,,2021-11-17,1
智能图像分析-智能LANVIN品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能KELTY品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能MARVIS品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能CAFEHAG品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能CALPOL品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能京东品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,998.0,,API,,,1
智能图像分析-智能SPERRY品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能VOLTAS品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能ZINGARA品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能SMIRNOFF品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能HONEYKIX品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能STEINMART品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能STARNOU品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能RIZLA品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能RISTRETTO品牌LOGO检测与识别-艾科瑞特科技,10,5.0,1.0,3.3,,,0.01,,API,,,1
智能图像分析-智能ZAMBONI品牌LOGO检测与识别-艾科瑞特科技,10,5.0,1.0,3.3,,,0.01,,API,,,1
智能图像分析-智能SIXDEUCE品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能花木星商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能KELACN珂兰钻石品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能CAROLA品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能宝鼎商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能PENTEL品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能LANKA品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能绵竹酒商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能FOURSTARPIZZA品牌LOGO检测与识别-艾科瑞特科技,10,5.0,1.0,3.3,,,0.01,,API,,,1
智能图像分析-智能GOODHUMOR品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能NASTYPIG品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能光明商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能ZIPP品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能统一冰糖雪梨商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能WAFFELOS品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能伊利益消商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能CELINE品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能沙宣商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能巧媳妇商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能十笏园黄豆酱商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
